ID,工作名称,招聘详细链接,公司名称,公司ID,公司性质,公司规模,公司招聘主页,公司地点,薪资,学历要求,工作经历,职位类型,公司福利,工作发布标签,更新时间
CC447375014J00153982312,JAVA+python智能开发实习生,https://jobs.zhaopin.com/CC447375014J00153982312.htm,中青才智教育投资(北京)有限公司,CZ447375010,国企,500-999人,http://special.zhaopin.com/bf/2014/zgcrjy120485,北京,8K-16K,大专,不限,全职,五险一金、年底双薪、加班补助、全勤奖、房补,最新,2019-06-28 07:53:43
CC287853488J00155936413,高级python开发工程师,https://jobs.zhaopin.com/CC287853488J00155936413.htm,北京众星智能科技有限责任公司,CZ287853480,民营,20-99人,https://company.zhaopin.com/CZ287853480.htm,北京,15K-30K,本科,3-5年,全职,创业公司、绩效奖金、股票期权、带薪年假、弹性工作,最近,2019-06-25 09:23:14
CC620047830J00159724010,python开发工程师,https://jobs.zhaopin.com/CC620047830J00159724010.htm,智邮开源通信研究院(北京)有限公司,CZ620047830,民营,20-99人,https://company.zhaopin.com/CZ620047830.htm,北京-海淀区,7K-14K,本科,1-3年,全职,五险一金、加班补助、带薪年假,最近,2019-06-25 16:49:01
CZ897796520J00171493013,python开发,https://jobs.zhaopin.com/CZ897796520J00171493013.htm,北京牧辰科技有限公司,CZ897796520,民营,20-99人,https://company.zhaopin.com/CZ897796520.htm,北京-西城区,10K-20K,本科,5-10年,全职,周末双休、每年多次调薪、节日福利、餐补、加班补助,最新,2019-06-27 10:44:16
CZ726629350J00095501411,python工程师（物联网方向）,https://jobs.zhaopin.com/CZ726629350J00095501411.htm,中包物联网科技(天津)有限公司,CZ726629350,民营,20-99人,https://company.zhaopin.com/CZ726629350.htm,北京,6K-10K,本科,1-3年,全职,五险一金、周末双休、节日福利、定期体检、带薪年假,最近,2019-06-26 19:03:16
CC147646001J00153835513,Python,https://jobs.zhaopin.com/CC147646001J00153835513.htm,北京阿提拉科技有限公司,CZ147646000,民营,100-499人,https://company.zhaopin.com/CZ147646000.htm,北京,10K-15K,学历不限,不限,全职,无,最新,2019-06-27 17:35:55
CC137615181J00136490510,研发工程师（Python/Golang/Linux C）,https://jobs.zhaopin.com/CC137615181J00136490510.htm,北京傲盾软件有限责任公司,CZ137615180,民营,100-499人,http://special.zhaopin.com/pagepublish/13761518/job.html,北京,5.5K-11K,本科,不限,全职,五险一金、绩效奖金、加班补助、全勤奖、餐补,最新,2019-06-27 09:39:01
CC147646001J00159496613, Go/Python,https://jobs.zhaopin.com/CC147646001J00159496613.htm,北京阿提拉科技有限公司,CZ147646000,民营,100-499人,https://company.zhaopin.com/CZ147646000.htm,北京,8K-10K,学历不限,不限,全职,不加班、节日福利、员工旅游、免费班车、全勤奖,最新,2019-06-27 09:46:29
CC350560312J00147685712,Python开发工程师,https://jobs.zhaopin.com/CC350560312J00147685712.htm,北京柏思睿特科技发展有限公司,CZ350560310,民营,20-99人,https://company.zhaopin.com/CZ350560310.htm,北京,6K-12K,本科,1-3年,全职,五险一金、加班补助、交通补助、餐补、节日福利,最新,2019-06-27 08:34:13
CC000565133J00134667111,python软件工程师,https://jobs.zhaopin.com/CC000565133J00134667111.htm,北京兆维电子(集团)有限责任公司,CZ000565130,国企,1000-9999人,https://company.zhaopin.com/CZ000565130.htm,北京-朝阳区,13K-18K,本科,3-5年,全职,五险一金、绩效奖金、餐补、通讯补助、采暖补贴,最新,2019-06-27 09:13:51
CC246835119J00089242315,兼职Python自动化测试讲师,https://jobs.zhaopin.com/CC246835119J00089242315.htm,北京世碁天创科技有限公司,CZ246835110,民营,100-499人,https://company.zhaopin.com/CZ246835110.htm,北京,20K-30K,本科,3-5年,兼职/临时,无,最近,2019-06-25 09:01:05
CC635479123J00080411310,python工程师,https://jobs.zhaopin.com/CC635479123J00080411310.htm,郑州大咖信息科技有限公司,CZ635479120,民营,100-499人,https://company.zhaopin.com/CZ635479120.htm,北京,8K-15K,学历不限,3-5年,全职,周末双休、五险一金、加班补助、交通补助、餐补,最新,2019-06-27 09:05:08
CC492400937J90250000000,Python开发工程师,https://jobs.zhaopin.com/492400937250000.htm,北京缔联科技有限公司,CZ492400930,民营,20-99人,https://company.zhaopin.com/CZ492400930.htm,北京-海淀区,10K-17K,本科,5-10年,全职,五险一金、年底双薪、带薪年假、弹性工作、补充医疗保险,最近,2019-06-26 14:40:41
CC449350989J00051892614,python/Java开发实习生/工程师,https://jobs.zhaopin.com/CC449350989J00051892614.htm,北京托普云数据技术有限公司,CZ449350980,股份制企业,100-499人,https://company.zhaopin.com/CZ449350980.htm,北京,6K-8K,大专,不限,全职,创业公司、周末双休、五险一金、交通补助、餐补,最近,2019-06-26 18:45:38
CC449350989J90250235000,java/python实习生/工程师包住,https://jobs.zhaopin.com/449350989250235.htm,北京托普云数据技术有限公司,CZ449350980,股份制企业,100-499人,https://company.zhaopin.com/CZ449350980.htm,北京-昌平区,6K-8K,大专,不限,全职,五险一金、年底双薪、绩效奖金、加班补助、全勤奖,最近,2019-06-25 08:05:51
CC361100522J00085980915,Python运维架构师,https://jobs.zhaopin.com/CC361100522J00085980915.htm,共致开源(北京)信息科技有限公司,CZ361100520,民营,100-499人,https://company.zhaopin.com/CZ361100520.htm,北京-海淀区,20K-30K,本科,3-5年,全职,周末双休、交通补助、带薪年假、节日福利、员工旅游,最新,2019-06-27 09:24:06
CC377207419J00167746411,python工程师,https://jobs.zhaopin.com/CC377207419J00167746411.htm,北京国通合众信息技术有限公司,CZ377207410,民营,500-999人,http://special.zhaopin.com/pagepublish/37720741/index.html,北京-丰台区,8K-12K,本科,3-5年,全职,五险一金、周末双休、交通补助、餐补、通讯补助,最近,2019-06-25 15:02:48
CC475451320J00131514914,python工程师,https://jobs.zhaopin.com/CC475451320J00131514914.htm,北京嘉连勤科技有限公司,CZ475451320,民营,20-99人,https://company.zhaopin.com/CZ475451320.htm,北京,8K-16K,学历不限,1-3年,全职,节日福利、五险一金、绩效奖金、周末双休、带薪年假,最新,2019-06-27 09:17:40
CC120570227J00147889214,python高级开发工程师,https://jobs.zhaopin.com/CC120570227J00147889214.htm,北京棣南新宇科技有限公司,CZ120570220,外商独资,20-99人,https://company.zhaopin.com/CZ120570220.htm,北京,15K-20K,本科,3-5年,全职,五险一金、带薪年假、补充医疗保险、定期体检、14薪,最新,2019-06-27 09:19:34
CZ503220130J00075318909,高级Python&C工程师,https://jobs.zhaopin.com/CZ503220130J00075318909.htm,北京探境科技有限公司,CZ503220130,民营,100-499人,https://company.zhaopin.com/CZ503220130.htm,北京,28K-56K,本科,3-5年,全职,创业公司、绩效奖金、不加班、五险一金、弹性工作,最近,2019-06-26 13:32:26
CC120570227J90250382000,Python高级开发工程师,https://jobs.zhaopin.com/120570227250382.htm,北京棣南新宇科技有限公司,CZ120570220,外商独资,20-99人,https://company.zhaopin.com/CZ120570220.htm,北京-海淀区,15K-20K,本科,3-5年,全职,14薪、五险一金、带薪年假、补充医疗保险、定期体检,最新,2019-06-27 10:15:52
CC209998012J00164692202,python后端开发工程师,https://jobs.zhaopin.com/CC209998012J00164692202.htm,江苏创源电子有限公司,CZ209998010,民营,500-999人,https://company.zhaopin.com/CZ209998010.htm,北京,15K-30K,本科,3-5年,全职,无,最新,2019-06-27 17:17:25
CC823224190J00129853813,python全栈工程师,https://jobs.zhaopin.com/CC823224190J00129853813.htm,北京天誉远医学技术发展有限公司,CZ823224190,民营,100-499人,https://company.zhaopin.com/CZ823224190.htm,北京-海淀区,15K-20K,本科,3-5年,全职,五险一金、通讯补助、采暖补贴、带薪年假、弹性工作,最新,2019-06-27 09:25:10
CC134370052J00141905410,Python开发工程师,https://jobs.zhaopin.com/CC134370052J00141905410.htm,北京悦和科技有限公司,CZ134370050,民营,20-99人,https://company.zhaopin.com/CZ134370050.htm,北京,10K-20K,本科,3-5年,全职,五险一金、节日福利、带薪年假、员工旅游、周末双休,最近,2019-06-26 09:08:10
CC702428727J00146893309,Python课件研发工程师,https://jobs.zhaopin.com/CC702428727J00146893309.htm,八爪鱼互动(北京)科技有限公司,CZ702428720,民营,20-99人,https://company.zhaopin.com/CZ702428720.htm,北京-朝阳区,18K-25K,本科,1-3年,全职,五险一金、带薪年假、加班补助,最近,2019-06-26 14:49:09
CC361100522J90250080000,Python开发工程师,https://jobs.zhaopin.com/361100522250080.htm,共致开源(北京)信息科技有限公司,CZ361100520,民营,100-499人,https://company.zhaopin.com/CZ361100520.htm,北京,12K-24K,学历不限,1-3年,全职,节日福利、14薪、五险一金、交通补助、餐补,最新,2019-06-27 09:24:05
CC147646001J90250611000,Python开发工程师,https://jobs.zhaopin.com/147646001250611.htm,北京阿提拉科技有限公司,CZ147646000,民营,100-499人,https://company.zhaopin.com/CZ147646000.htm,北京,10K-15K,学历不限,不限,全职,无,最新,2019-06-27 09:46:17
CC449350989J00045562514,python/java开发+包住,https://jobs.zhaopin.com/CC449350989J00045562514.htm,北京托普云数据技术有限公司,CZ449350980,股份制企业,100-499人,https://company.zhaopin.com/CZ449350980.htm,北京-海淀区,6K-8K,大专,无经验,实习,无,最近,2019-06-25 08:07:00
CZ640640480J00106385915,高级Python后端工程师,https://jobs.zhaopin.com/CZ640640480J00106385915.htm,北京希子教育科技有限公司,CZ640640480,股份制企业,20-99人,https://company.zhaopin.com/CZ640640480.htm,北京,20K-30K,本科,1-3年,全职,弹性工作、创业公司、五险一金、股票期权、每年多次调薪,最近,2019-06-25 15:25:24
CC438349880J00135441910,python高级工程师（外派到知名AI公司）,https://jobs.zhaopin.com/CC438349880J00135441910.htm,北京顺为互联科技有限公司,CZ438349880,民营,20人以下,https://company.zhaopin.com/CZ438349880.htm,北京,15K-25K,本科,5-10年,全职,弹性工作,最近,2019-06-26 20:00:27
CC341376534J00069515613,python开发工程师,https://jobs.zhaopin.com/CC341376534J00069515613.htm,奇点浩翰数据技术(北京)有限公司,CZ341376530,民营,20-99人,https://company.zhaopin.com/CZ341376530.htm,北京,15K-25K,本科,不限,全职,五险一金、绩效奖金、餐补、通讯补助、带薪年假,最近,2019-06-26 20:14:44
CC221618510J00066824214,python工程师,https://jobs.zhaopin.com/CC221618510J00066824214.htm,北京雷石天地电子技术有限公司,CZ221618510,民营,100-499人,https://company.zhaopin.com/CZ221618510.htm,北京,10K-20K,大专,1-3年,全职,周末双休、五险一金、弹性工作、带薪年假、补充医疗保险,最新,2019-06-27 13:35:42
CC438349880J00126101710,Python系统运维工程师,https://jobs.zhaopin.com/CC438349880J00126101710.htm,北京顺为互联科技有限公司,CZ438349880,民营,20人以下,https://company.zhaopin.com/CZ438349880.htm,北京,15K-20K,学历不限,1-3年,全职,无,最近,2019-06-26 15:50:20
CC213515830J00162018610,python兼职软件开发工程师,https://jobs.zhaopin.com/CC213515830J00162018610.htm,北京华诚兴业软件开发有限责任公司,CZ213515830,民营,20-99人,https://company.zhaopin.com/CZ213515830.htm,北京,1K以下,学历不限,不限,兼职/临时,无,最近,2019-06-26 16:57:46
CC190450712J00153829612,生物信息工程师（python、数据库开发）,https://jobs.zhaopin.com/CC190450712J00153829612.htm,银谷控股集团有限公司,CZ190450710,民营,100-499人,https://company.zhaopin.com/CZ190450710.htm,北京,10K-18K,本科,3-5年,全职,五险一金、通讯补助、交通补助、餐补、带薪年假,最新,2019-06-28 08:39:19
CC689935929J00151274312,java+AI开发实习生,https://jobs.zhaopin.com/CC689935929J00151274312.htm,北京百知教育科技有限公司,CZ689935920,股份制企业,500-999人,https://company.zhaopin.com/CZ689935920.htm,北京-朝阳区,7.5K-15K,大专,不限,全职,14薪、住房补贴、每年多次调薪、周末双休、五险一金,最新,2019-06-28 08:03:23
CC187965628J00116456110,Linux高级讲师,https://jobs.zhaopin.com/CC187965628J00116456110.htm,北京八维研修学院,CZ187965620,民营,1000-9999人,http://special.zhaopin.com/pagepublish/18796562/index.html,北京,15K-20K,本科,3-5年,全职,五险一金、餐补、带薪年假、绩效奖金、房补,最新,2019-06-28 08:28:55
CC234987317J00171150513,助教老师,https://jobs.zhaopin.com/CC234987317J00171150513.htm,北京中培伟业管理咨询有限公司,CZ234987310,民营,20-99人,https://company.zhaopin.com/CZ234987310.htm,北京,7K-12K,本科,3-5年,全职,包住、包吃、交通补助、节日福利,最新,2019-06-28 00:59:04
CC277714280J00077458615,生物信息工程师,https://jobs.zhaopin.com/CC277714280J00077458615.htm,北京吉因加科技有限公司,CZ277714280,民营,100-499人,https://company.zhaopin.com/CZ277714280.htm,北京,6K-10K,本科,不限,全职,五险一金、餐补、补充医疗保险、带薪年假、弹性工作,最新,2019-06-28 00:56:40
CC277714280J90250539000,生物信息研发工程师（产品方向）,https://jobs.zhaopin.com/277714280250539.htm,北京吉因加科技有限公司,CZ277714280,民营,100-499人,https://company.zhaopin.com/CZ277714280.htm,北京,8K-15K,本科,不限,全职,五险一金、交通补助、餐补、带薪年假、弹性工作,最新,2019-06-28 00:56:40
CC277714280J00069840915,生物信息研发工程师（软件方向）,https://jobs.zhaopin.com/CC277714280J00069840915.htm,北京吉因加科技有限公司,CZ277714280,民营,100-499人,https://company.zhaopin.com/CZ277714280.htm,北京-昌平区,8K-15K,本科,1-3年,全职,五险一金、绩效奖金、交通补助、餐补、带薪年假,最新,2019-06-28 00:56:40
CC366419132J00136899509,运维工程师,https://jobs.zhaopin.com/CC366419132J00136899509.htm,深圳市银雁金融服务有限公司北京分公司,CZ366419130,国企,10000人以上,https://company.zhaopin.com/CZ366419130.htm,北京,8K-10K,本科,1-3年,全职,带薪年假、高温补贴、节日福利、公司重点项目、五险一金,最新,2019-06-28 00:58:27
CC277714280J90250591000,生物信息工程师,https://jobs.zhaopin.com/277714280250591.htm,北京吉因加科技有限公司,CZ277714280,民营,100-499人,https://company.zhaopin.com/CZ277714280.htm,北京,10K-15K,本科,不限,全职,节日福利、五险一金、年底双薪、绩效奖金、交通补助,最新,2019-06-28 00:56:40
CC412959080J00146236812,后端开发,https://jobs.zhaopin.com/CC412959080J00146236812.htm,华录光存储研究院(大连)有限公司,CZ412959080,股份制企业,20-99人,https://company.zhaopin.com/CZ412959080.htm,北京,8K-16K,本科,3-5年,全职,五险一金、绩效奖金、餐补、带薪年假、节日福利,最新,2019-06-28 08:04:21
CC277714280J00077373315,数据挖掘工程师,https://jobs.zhaopin.com/CC277714280J00077373315.htm,北京吉因加科技有限公司,CZ277714280,民营,100-499人,https://company.zhaopin.com/CZ277714280.htm,北京,8K-10K,本科,不限,全职,五险一金、餐补、补充医疗保险、带薪年假、弹性工作,最新,2019-06-28 00:56:41
